index,max-steps,max-reward,exploration-rate,obedience
109,800.0,-258.0,0.08944165493011089,0.3325
110,800.0,-211.0,0.08935255928615411,0.30125
111,800.0,-217.0,0.08926359718548077,0.2975
112,800.0,-281.0,0.08917476842792613,0.31625
113,800.0,-213.0,0.08908607281362538,0.31375
114,800.0,-253.0,0.0889975101430134,0.31125
115,800.0,-256.0,0.08890908021682414,0.29375
116,800.0,-228.0,0.08882078283609021,0.33375
117,800.0,-266.0,0.08873261780214248,0.28875
118,800.0,-231.0,0.08864458491660956,0.29875
119,800.0,-259.0,0.08855668398141747,0.2875
120,800.0,-213.0,0.08846891479878904,0.31375
121,800.0,-246.0,0.08838127717124358,0.31875
122,800.0,-192.0,0.08829377090159637,0.28875
123,800.0,-200.0,0.08820639579295829,0.295
124,800.0,-290.0,0.0881191516487353,0.31
125,800.0,-289.0,0.08803203827262804,0.29125
126,800.0,-235.0,0.08794505546863135,0.31625
127,800.0,-230.0,0.08785820304103395,0.30125
128,800.0,-230.0,0.08777148079441777,0.285
129,800.0,-171.0,0.08768488853365777,0.32
130,800.0,-196.0,0.08759842606392129,0.34375
131,800.0,-270.0,0.08751209319066777,0.31
132,800.0,-205.0,0.08742588971964818,0.30125
133,800.0,-214.0,0.0873398154569047,0.3125
134,800.0,-206.0,0.08725387020877017,0.3
135,800.0,-195.0,0.08716805378186776,0.305
136,800.0,-264.0,0.08708236598311049,0.31375
137,800.0,-247.0,0.08699680661970076,0.31625
138,800.0,-206.0,0.08691137549912997,0.2975
139,800.0,-187.0,0.08682607242917806,0.2975
140,800.0,-183.0,0.0867408972179131,0.31875
141,800.0,-238.0,0.08665584967369082,0.28125
142,800.0,-247.0,0.0865709296051542,0.27375
143,800.0,-197.0,0.08648613682123305,0.30125
144,800.0,-221.0,0.08640147113114358,0.335
145,800.0,-187.0,0.08631693234438795,0.29375
146,800.0,-168.0,0.08623252027075387,0.32
147,800.0,-171.0,0.0861482347203141,0.305
148,800.0,-176.0,0.08606407550342615,0.31125
149,800.0,-214.0,0.08598004243073173,0.36
150,800.0,-195.0,0.0858961353131564,0.28125
151,800.0,-176.0,0.0858123539619091,0.315
152,800.0,-182.0,0.08572869818848178,0.28375
153,800.0,-199.0,0.08564516780464887,0.29375
154,800.0,-171.0,0.085561762622467,0.325
155,800.0,-208.0,0.08547848245427447,0.28875
156,800.0,-207.0,0.08539532711269088,0.325
157,800.0,-191.0,0.08531229641061666,0.3175
158,800.0,-200.0,0.08522939016123268,0.27375
159,800.0,-170.0,0.08514660817799988,0.30125
160,800.0,-185.0,0.08506395027465874,0.31125
161,800.0,-168.0,0.08498141626522895,0.295
162,800.0,-194.0,0.08489900596400896,0.30625
163,800.0,-159.0,0.08481671918557554,0.3025
164,800.0,-166.0,0.08473455574478342,0.3075
165,800.0,-229.0,0.0846525154567648,0.315
166,800.0,-201.0,0.08457059813692903,0.3
167,800.0,-189.0,0.08448880360096209,0.30125
168,800.0,-198.0,0.08440713166482623,0.33375
169,800.0,-185.0,0.08432558214475958,0.3025
170,800.0,-172.0,0.08424415485727568,0.2825
171,800.0,-173.0,0.08416284961916307,0.31375
172,800.0,-211.0,0.08408166624748498,0.3375
173,800.0,-182.0,0.08400060455957874,0.275
174,800.0,-195.0,0.08391966437305554,0.30625
175,800.0,-170.0,0.08383884550579994,0.2975
176,800.0,-185.0,0.08375814777596943,0.2825
177,800.0,-173.0,0.0836775710019941,0.30625
178,800.0,-218.0,0.08359711500257618,0.3025
179,800.0,-170.0,0.08351677959668961,0.32375
180,800.0,-168.0,0.08343656460357973,0.3025
181,800.0,-178.0,0.08335646984276274,0.29625
182,800.0,-189.0,0.08327649513402541,0.335
183,800.0,-146.0,0.0831966402974246,0.32
184,800.0,-151.0,0.0831169051532869,0.3
185,800.0,-161.0,0.08303728952220821,0.32125
186,800.0,-159.0,0.08295779322505331,0.29125
187,800.0,-176.0,0.08287841608295553,0.3525
188,800.0,-213.0,0.08279915791731624,0.33125
189,800.0,-171.0,0.08272001854980451,0.35375
190,800.0,-180.0,0.08264099780235679,0.2875
191,800.0,-155.0,0.08256209549717632,0.32625
192,800.0,-159.0,0.08248331145673289,0.3
193,800.0,-150.0,0.08240464550376239,0.33625
194,800.0,-199.0,0.08232609746126637,0.34625
195,800.0,-163.0,0.08224766715251172,0.28625
196,800.0,-186.0,0.08216935440103021,0.35
197,800.0,-180.0,0.08209115903061812,0.2825
198,800.0,-172.0,0.08201308086533579,0.29375
199,800.0,-192.0,0.08193511972950737,0.35
200,800.0,-183.0,0.08185727544772026,0.345
201,800.0,-180.0,0.08177954784482477,0.33
202,800.0,-153.0,0.08170193674593379,0.31875
203,800.0,-207.0,0.08162444197642228,0.3225
204,800.0,-193.0,0.081547063361927,0.31375
205,800.0,-198.0,0.08146980072834606,0.36875
206,800.0,-144.0,0.08139265390183845,0.33625
207,800.0,-154.0,0.0813156227088238,0.3025
208,800.0,-162.0,0.08123870697598189,0.315
209,800.0,-151.0,0.08116190653025229,0.3
210,800.0,-119.0,0.08108522119883399,0.33625
211,800.0,-168.0,0.08100865080918492,0.35375
212,800.0,-174.0,0.08093219518902169,0.3625
213,800.0,-160.0,0.08085585416631912,0.2975
214,800.0,-171.0,0.08077962756930988,0.28125
215,800.0,-199.0,0.0807035152264841,0.33375
216,800.0,-132.0,0.08062751696658897,0.3225
217,800.0,-159.0,0.08055163261862838,0.29625
218,800.0,-154.0,0.08047586201186249,0.31
219,800.0,-172.0,0.08040020497580744,0.33125
220,800.0,-153.0,0.08032466134023483,0.30125
221,800.0,-158.0,0.08024923093517147,0.29
222,800.0,-183.0,0.08017391359089893,0.3375
223,800.0,-145.0,0.08009870913795313,0.2975
224,800.0,-159.0,0.08002361740712402,0.3
225,800.0,-172.0,0.07994863822945517,0.3075
226,800.0,-167.0,0.07987377143624343,0.32125
227,800.0,-199.0,0.07979901685903845,0.3325
228,800.0,-156.0,0.07972437432964241,0.31
229,800.0,-141.0,0.07964984368010958,0.30875
230,800.0,-135.0,0.07957542474274601,0.32125
231,800.0,-155.0,0.079501117350109,0.3
232,800.0,-142.0,0.07942692133500691,0.32625
233,800.0,-141.0,0.07935283653049868,0.31125
234,800.0,-194.0,0.07927886276989346,0.32625
235,800.0,-168.0,0.07920499988675028,0.35
236,800.0,-151.0,0.07913124771487759,0.315
237,800.0,-168.0,0.07905760608833298,0.30625
238,800.0,-148.0,0.07898407484142278,0.33
239,800.0,-155.0,0.07891065380870163,0.3225
240,800.0,-126.0,0.07883734282497218,0.3175
241,800.0,-148.0,0.07876414172528469,0.325
242,800.0,-192.0,0.07869105034493666,0.31125
243,800.0,-178.0,0.07861806851947245,0.315
244,800.0,-163.0,0.07854519608468291,0.2975
245,800.0,-168.0,0.07847243287660505,0.30625
246,800.0,-145.0,0.0783997787315216,0.33125
247,800.0,-146.0,0.07832723348596071,0.32625
248,800.0,-168.0,0.07825479697669557,0.3075
249,800.0,-155.0,0.07818246904074398,0.30625
250,800.0,-178.0,0.07811024951536806,0.36
251,800.0,-165.0,0.07803813823807385,0.32
252,800.0,-154.0,0.07796613504661093,0.315
253,800.0,-169.0,0.0778942397789721,0.34375
254,800.0,-142.0,0.07782245227339299,0.32
255,800.0,-149.0,0.07775077236835165,0.3025
256,800.0,-152.0,0.0776791999025683,0.285
257,800.0,-133.0,0.07760773471500484,0.29625
258,800.0,-152.0,0.07753637664486457,0.37375
259,800.0,-151.0,0.07746512553159182,0.31375
260,800.0,-136.0,0.07739398121487154,0.32375
261,800.0,-148.0,0.07732294353462897,0.3075
262,800.0,-143.0,0.07725201233102932,0.32
263,800.0,-195.0,0.07718118744447736,0.37
264,800.0,-153.0,0.07711046871561705,0.3125
265,800.0,-160.0,0.07703985598533122,0.2925
266,800.0,-135.0,0.07696934909474121,0.37125
267,800.0,-144.0,0.07689894788520649,0.31125
268,800.0,-119.0,0.07682865219832427,0.29625
269,800.0,-150.0,0.07675846187592927,0.32625
270,800.0,-129.0,0.07668837676009321,0.30125
271,800.0,-112.0,0.07661839669312456,0.33
272,800.0,-151.0,0.07654852151756814,0.3225
273,800.0,-125.0,0.07647875107620476,0.33875
274,800.0,-130.0,0.07640908521205092,0.2975
275,800.0,-140.0,0.07633952376835838,0.3975
276,800.0,-145.0,0.07627006658861388,0.305
277,800.0,-138.0,0.0762007135165387,0.3275
278,800.0,-145.0,0.07613146439608845,0.29875
279,800.0,-119.0,0.07606231907145256,0.29875
280,800.0,-148.0,0.07599327738705397,0.36875
281,800.0,-154.0,0.07592433918754894,0.2875
282,800.0,-115.0,0.07585550431782645,0.31875
283,800.0,-111.0,0.07578677262300801,0.29875
284,800.0,-141.0,0.0757181439484473,0.3875
285,800.0,-122.0,0.07564961813972976,0.315
286,800.0,-151.0,0.07558119504267227,0.31375
287,800.0,-123.0,0.07551287450332289,0.32
288,800.0,-105.0,0.07544465636796033,0.33
289,800.0,-156.0,0.07537654048309375,0.30375
290,800.0,-117.0,0.07530852669546242,0.31125
291,800.0,-124.0,0.07524061485203527,0.33375
292,800.0,-143.0,0.07517280480001062,0.31125
293,800.0,-153.0,0.07510509638681584,0.285
294,800.0,-139.0,0.07503748946010694,0.31375
295,800.0,-134.0,0.07496998386776833,0.32375
296,800.0,-135.0,0.0749025794579124,0.29125
297,800.0,-161.0,0.07483527607887919,0.31625
298,800.0,-140.0,0.07476807357923607,0.365
299,800.0,-158.0,0.07470097180777738,0.36
300,800.0,-130.0,0.07463397061352414,0.325
301,800.0,-132.0,0.07456706984572359,0.32875
302,800.0,-145.0,0.074500269353849,0.325
303,800.0,-158.0,0.07443356898759923,0.31625
304,800.0,-135.0,0.07436696859689843,0.32
305,800.0,-126.0,0.07430046803189569,0.29125
306,800.0,-147.0,0.07423406714296471,0.315
307,800.0,-159.0,0.07416776578070347,0.36
308,800.0,-162.0,0.07410156379593386,0.37
309,800.0,-115.0,0.0740354610397014,0.3225
310,800.0,-128.0,0.07396945736327486,0.34
311,800.0,-132.0,0.07390355261814593,0.33
312,800.0,-136.0,0.07383774665602892,0.37375
313,800.0,-145.0,0.07377203932886038,0.39625
314,800.0,-146.0,0.07370643048879878,0.3825
315,800.0,-108.0,0.07364091998822424,0.3625
316,800.0,-110.0,0.07357550767973807,0.34125
317,800.0,-145.0,0.07351019341616258,0.375
318,800.0,-141.0,0.07344497705054062,0.31375
319,800.0,-172.0,0.07337985843613534,0.3275
320,800.0,-130.0,0.07331483742642986,0.35625
321,800.0,-153.0,0.07324991387512686,0.36875
322,800.0,-134.0,0.07318508763614832,0.4
323,800.0,-139.0,0.07312035856363519,0.31375
324,800.0,-105.0,0.07305572651194701,0.345
325,800.0,-132.0,0.07299119133566165,0.375
326,800.0,-143.0,0.07292675288957493,0.335
327,800.0,-131.0,0.07286241102870032,0.335
328,800.0,-187.0,0.07279816560826861,0.335
329,800.0,-120.0,0.07273401648372757,0.3325
330,800.0,-120.0,0.07266996351074165,0.34
331,800.0,-100.0,0.07260600654519164,0.36
332,800.0,-123.0,0.0725421454431743,0.35125
333,800.0,-110.0,0.0724783800610022,0.3325
334,800.0,-139.0,0.07241471025520313,0.29125
335,800.0,-130.0,0.07235113588252003,0.335
336,800.0,-140.0,0.07228765679991053,0.39
337,800.0,-119.0,0.07222427286454668,0.40375
338,800.0,-157.0,0.07216098393381458,0.3475
339,800.0,-123.0,0.07209778986531412,0.41
340,800.0,-115.0,0.07203469051685862,0.33625
341,800.0,-111.0,0.07197168574647451,0.415
342,800.0,-131.0,0.07190877541240104,0.325
343,800.0,-161.0,0.07184595937308993,0.35
344,800.0,-123.0,0.07178323748720505,0.3425
345,800.0,-111.0,0.07172060961362217,0.35
346,800.0,-132.0,0.0716580756114285,0.38625
347,800.0,-130.0,0.07159563533992255,0.31375
348,800.0,-162.0,0.07153328865861364,0.345
349,800.0,-111.0,0.07147103542722175,0.345
350,800.0,-145.0,0.07140887550567707,0.37625
351,800.0,-152.0,0.07134680875411972,0.3825
352,800.0,-97.0,0.07128483503289954,0.39375
353,800.0,-118.0,0.07122295420257559,0.3275
354,800.0,-112.0,0.07116116612391599,0.33625
355,800.0,-143.0,0.07109947065789751,0.38
356,800.0,-130.0,0.07103786766570538,0.38125
357,800.0,-94.0,0.0709763570087328,0.31125
358,800.0,-80.0,0.07091493854858077,0.32625
359,800.0,-64.0,0.07085361214705774,0.39
360,800.0,-129.0,0.07079237766617927,0.32625
361,800.0,-141.0,0.07073123496816777,0.34125
362,800.0,-111.0,0.07067018391545213,0.3225
363,800.0,-123.0,0.07060922437066745,0.33
364,800.0,-134.0,0.07054835619665475,0.34
365,800.0,-98.0,0.07048757925646058,0.3475
366,800.0,-114.0,0.07042689341333683,0.335
367,800.0,-135.0,0.0703662985307403,0.32375
368,800.0,-139.0,0.07030579447233251,0.33625
369,800.0,-115.0,0.0702453811019793,0.32875
370,800.0,-120.0,0.07018505828375052,0.39125
371,800.0,-114.0,0.07012482588191984,0.3675
372,800.0,-62.0,0.07006468376096434,0.3725
373,800.0,-91.0,0.07000463178556418,0.36125
374,800.0,-118.0,0.06994466982060242,0.315
375,800.0,-102.0,0.06988479773116461,0.34625
376,800.0,-84.0,0.06982501538253852,0.3525
377,800.0,-89.0,0.06976532264021384,0.32875
378,800.0,-102.0,0.06970571936988189,0.35
379,800.0,-124.0,0.06964620543743527,0.335
380,800.0,-116.0,0.0695867807089676,0.34625
381,800.0,-105.0,0.06952744505077323,0.3475
382,800.0,-98.0,0.06946819832934689,0.34
383,800.0,-146.0,0.06940904041138346,0.40375
384,800.0,-107.0,0.06934997116377757,0.35
385,800.0,-94.0,0.06929099045362341,0.3275
386,800.0,-92.0,0.06923209814821434,0.34625
387,800.0,-82.0,0.06917329411504265,0.3525
388,800.0,-90.0,0.06911457822179926,0.36625
389,800.0,-116.0,0.06905595033637335,0.32
390,800.0,-132.0,0.06899741032685218,0.34875
391,800.0,-123.0,0.0689389580615207,0.34875
392,800.0,-56.0,0.06888059340886128,0.35375
393,800.0,-125.0,0.06882231623755344,0.36125
394,800.0,-83.0,0.0687641264164735,0.36625
395,800.0,-107.0,0.06870602381469437,0.36375
396,800.0,-94.0,0.06864800830148515,0.3575
397,800.0,-94.0,0.0685900797463109,0.3225
398,800.0,-88.0,0.06853223801883238,0.375
399,800.0,-63.0,0.06847448298890563,0.395
400,800.0,-78.0,0.06841681452658185,0.33125
401,800.0,-95.0,0.06835923250210696,0.3425
402,800.0,-104.0,0.06830173678592139,0.3275
403,800.0,-84.0,0.06824432724865974,0.3875
404,800.0,-102.0,0.06818700376115053,0.34125
405,800.0,-123.0,0.06812976619441591,0.31
406,800.0,-96.0,0.0680726144196713,0.32375
407,800.0,-86.0,0.0680155483083252,0.35375
408,800.0,-73.0,0.06795856773197884,0.34375
409,800.0,-87.0,0.06790167256242587,0.3175
410,800.0,-106.0,0.06784486267165216,0.3775
411,800.0,-98.0,0.06778813793183544,0.3475
412,800.0,-108.0,0.06773149821534499,0.3375
413,800.0,-86.0,0.06767494339474145,0.37
414,800.0,-86.0,0.06761847334277646,0.34125
415,800.0,-93.0,0.06756208793239234,0.365
416,800.0,-85.0,0.06750578703672193,0.375
417,800.0,-109.0,0.06744957052908816,0.36875
418,800.0,-110.0,0.0673934382830039,0.33125
419,800.0,-71.0,0.06733739017217152,0.36125
420,800.0,-90.0,0.0672814260704828,0.32625
421,800.0,-84.0,0.06722554585201847,0.37875
422,800.0,-86.0,0.067169749391048,0.33625
423,800.0,-93.0,0.06711403656202936,0.3325
424,800.0,-113.0,0.06705840723960863,0.40125
425,800.0,-131.0,0.06700286129861982,0.375
426,800.0,-123.0,0.06694739861408454,0.35875
427,800.0,-67.0,0.06689201906121173,0.38125
428,800.0,-97.0,0.06683672251539738,0.35125
429,800.0,-80.0,0.06678150885222423,0.35875
430,800.0,-129.0,0.0667263779474615,0.36125
431,800.0,-101.0,0.06667132967706466,0.3625
432,800.0,-78.0,0.06661636391717506,0.34625
433,800.0,-90.0,0.06656148054411973,0.3525
434,800.0,-86.0,0.06650667943441102,0.38125
435,800.0,-100.0,0.06645196046474647,0.3475
436,800.0,-70.0,0.06639732351200833,0.44125
437,800.0,-116.0,0.06634276845326345,0.34
438,800.0,-129.0,0.06628829516576291,0.37125
439,800.0,-120.0,0.06623390352694182,0.365
440,800.0,-97.0,0.06617959341441895,0.39125
441,800.0,-88.0,0.06612536470599652,0.345
442,800.0,-90.0,0.06607121727965992,0.34125
443,800.0,-67.0,0.06601715101357741,0.3325
444,800.0,-76.0,0.06596316578609988,0.35625
445,800.0,-115.0,0.06590926147576055,0.375
446,800.0,-102.0,0.06585543796127469,0.375
447,800.0,-84.0,0.06580169512153936,0.395
448,800.0,-114.0,0.06574803283563316,0.37125
449,800.0,-121.0,0.06569445098281591,0.37625
450,800.0,-69.0,0.06564094944252843,0.35625
451,800.0,-84.0,0.06558752809439225,0.375
452,800.0,-71.0,0.0655341868182093,0.3825
453,800.0,-104.0,0.06548092549396167,0.40125
454,800.0,-97.0,0.06542774400181137,0.41625
455,800.0,-87.0,0.06537464222210002,0.375
456,800.0,-82.0,0.06532162003534858,0.365
457,800.0,-107.0,0.06526867732225713,0.3675
458,800.0,-98.0,0.06521581396370454,0.35125
459,800.0,-80.0,0.06516302984074823,0.4
460,800.0,-66.0,0.06511032483462388,0.38
461,800.0,-76.0,0.06505769882674524,0.35625
462,800.0,-108.0,0.06500515169870373,0.3775
463,800.0,-79.0,0.06495268333226834,0.40375
464,800.0,-80.0,0.06490029360938515,0.38375
465,800.0,-77.0,0.06484798241217735,0.35125
466,800.0,-80.0,0.06479574962294464,0.3625
467,800.0,-97.0,0.06474359512416328,0.32875
468,800.0,-72.0,0.0646915187984856,0.3525
469,800.0,-59.0,0.06463952052873986,0.41
470,800.0,-78.0,0.06458760019792992,0.35375
471,800.0,-50.0,0.06453575768923502,0.33875
472,800.0,-75.0,0.06448399288600948,0.36375
473,800.0,-68.0,0.06443230567178249,0.33625
474,800.0,-63.0,0.06438069593025779,0.355
475,800.0,-69.0,0.06432916354531343,0.3475
476,800.0,-72.0,0.06427770840100153,0.38
477,800.0,-70.0,0.064226330381548,0.36
478,800.0,-77.0,0.06417502937135226,0.3675
479,800.0,-51.0,0.06412380525498704,0.37
480,800.0,-73.0,0.06407265791719802,0.37125
481,800.0,-78.0,0.06402158724290369,0.35625
482,800.0,-47.0,0.06397059311719502,0.38
483,800.0,-70.0,0.06391967542533519,0.34125
484,800.0,-64.0,0.06386883405275937,0.38
485,800.0,-89.0,0.06381806888507446,0.37375
486,800.0,-69.0,0.06376737980805881,0.37875
487,800.0,-73.0,0.06371676670766198,0.33875
488,800.0,-78.0,0.06366622947000447,0.4125
489,800.0,-79.0,0.06361576798137746,0.32
490,800.0,-79.0,0.06356538212824259,0.34625
491,800.0,-105.0,0.06351507179723168,0.39375
492,800.0,-77.0,0.06346483687514642,0.3875
493,800.0,-62.0,0.06341467724895829,0.3575
494,800.0,-84.0,0.06336459280580804,0.35
495,800.0,-53.0,0.0633145834330057,0.36375
496,800.0,-85.0,0.06326464901803011,0.36875
497,800.0,-89.0,0.06321478944852886,0.3675
498,800.0,-67.0,0.06316500461231789,0.33625
499,800.0,-65.0,0.06311529439738128,0.38
500,800.0,-81.0,0.06306565869187103,0.33875
501,800.0,-59.0,0.0630160973841068,0.38
502,800.0,-154.0,0.06296661036257559,0.39
503,800.0,-84.0,0.06291719751593162,0.39375
504,800.0,-88.0,0.06286785873299594,0.41375
505,800.0,-91.0,0.06281859390275629,0.39375
506,800.0,-57.0,0.06276940291436675,0.36875
507,800.0,-14.0,0.0627202856571476,0.3675
508,800.0,-74.0,0.062671242020585,0.38
509,800.0,-61.0,0.0626222718943307,0.365
510,800.0,-62.0,0.06257337516820194,0.33875
511,800.0,-12.0,0.06252455173218105,0.37375
512,800.0,-47.0,0.06247580147641527,0.385
513,800.0,-104.0,0.062427124291216524,0.35875
514,800.0,-61.0,0.0623785200670611,0.3275
515,800.0,-74.0,0.0623299886945895,0.36625
516,800.0,-62.0,0.06228153006460609,0.35375
517,800.0,-52.0,0.062233144068078956,0.3575
518,800.0,-56.0,0.062184830596139565,0.34625
519,800.0,-106.0,0.062136589540082596,0.3775
520,800.0,-83.0,0.062088420791365645,0.39625
521,800.0,-70.0,0.062040324241609025,0.42375
522,800.0,-71.0,0.061992299782595454,0.3875
523,800.0,-65.0,0.061944347306269895,0.38125
524,800.0,-67.0,0.06189646670473925,0.37875
525,800.0,-51.0,0.06184865787027215,0.39625
526,800.0,-65.0,0.06180092069529869,0.33875
527,800.0,-69.0,0.06175325507241022,0.35
528,800.0,-72.0,0.06170566089435904,0.4125
529,800.0,-67.0,0.061658138054058266,0.34125
530,800.0,-80.0,0.06161068644458146,0.4025
531,800.0,-74.0,0.06156330595916249,0.385
532,800.0,-75.0,0.06151599649119525,0.38
533,800.0,-59.0,0.061468757934233405,0.3425
534,800.0,-43.0,0.06142159018199019,0.365
535,800.0,-110.0,0.06137449312833814,0.40125
536,800.0,-62.0,0.061327466667308865,0.3675
537,800.0,-87.0,0.06128051069309281,0.40625
538,800.0,-50.0,0.061233625100039005,0.37
539,800.0,-60.0,0.06118680978265486,0.3625
540,800.0,-82.0,0.06114006463560588,0.3575
541,800.0,-54.0,0.06109338955371547,0.40375
542,800.0,-58.0,0.061046784431964665,0.365
543,800.0,-53.0,0.06100024916549194,0.385
544,800.0,-62.0,0.060953783649592905,0.34625
545,800.0,-74.0,0.06090738777972014,0.385
546,800.0,-79.0,0.06086106145148293,0.34875
547,800.0,-40.0,0.060814804560647,0.38125
548,800.0,-110.0,0.06076861700313433,0.42875
549,800.0,-78.0,0.0607224986750229,0.34125
550,800.0,-64.0,0.06067644947254644,0.36625
551,800.0,-44.0,0.06063046929209425,0.4175
552,800.0,-70.0,0.060584558030210886,0.3475
553,800.0,-51.0,0.060538715583595984,0.405
554,800.0,-55.0,0.06049294184910403,0.39
555,800.0,-54.0,0.06044723672374411,0.36625
556,800.0,-62.0,0.06040160010467966,0.4025
557,800.0,-58.0,0.060356031889228265,0.35125
558,800.0,-40.0,0.06031053197486144,0.37375
559,800.0,-47.0,0.06026510025920433,0.3575
560,800.0,-69.0,0.06021973664003558,0.3725
561,800.0,-57.0,0.06017444101528702,0.325
562,800.0,-83.0,0.060129213283043464,0.385
563,800.0,-91.0,0.060084053341542515,0.395
564,800.0,-97.0,0.06003896108917428,0.395
